evol_id,esta_id_estacion,esta_code_estacion,evol_fecha,evol_fk_canal,evol_fecha_evento,evol_fecha_evento_p,evol_fecha_evento_s,evol_s_p,tevo_id_tipo,evol_coda,evol_amplitude_max,evol_amplitude_min,evol_unidad_amplitude,evol_rms,evol_polaridad,evol_peso,evol_frecuencia,evol_fk_estacion_canal,volc_id_volcan,evol_dr_cm2,evol_dr_sm2,evol_magnitud,evol_energia,evol_estado
1638587,97,BREF,1/29/2018 10:51:33,BHZ,1/27/2018 6:49:45,,,0.000000000000000,2,18.000000000000000,1131.152343750000000,-630.822875976562500,cuentas,0.208481967449188,N,0,5.859375000000000,,62,,,,,1
1638588,97,BREF,1/29/2018 10:52:45,BHZ,1/27/2018 9:04:10,,,0.000000000000000,2,16.000000000000000,428.077606201171875,-324.991333007812500,cuentas,0.615471661090851,N,0,2.832031250000000,,62,,,,,1
1638589,97,BREF,1/29/2018 10:53:01,BHZ,1/27/2018 10:07:08,,,0.000000000000000,2,16.000000000000000,490.160430908203125,-219.846160888671875,cuentas,0.351985394954681,N,0,7.519531250000000,,62,,,,,1
1638590,97,BREF,1/29/2018 10:53:06,BHZ,1/27/2018 10:08:13,,,0.000000000000000,2,18.000000000000000,985.393859863281250,-830.058898925781250,cuentas,0.565360069274902,N,0,1.660156250000000,,62,,,,,1
1638591,97,BREF,1/29/2018 10:53:22,BHZ,1/27/2018 12:00:26,,,0.000000000000000,2,16.000000000000000,538.731323242187500,-228.027999877929688,cuentas,0.151027828454971,N,0,2.636718750000000,,62,,,,,1
1638592,97,BREF,1/29/2018 10:53:41,BHZ,1/27/2018 15:01:59,,,0.000000000000000,2,14.000000000000000,490.167907714843750,-377.011932373046875,cuentas,0.851862668991089,N,0,6.640625000000000,,62,,,,,1
1638593,97,BREF,1/29/2018 10:58:50,BHZ,1/27/2018 16:39:32,,,0.000000000000000,1,22.000000000000000,7789.369140625000000,-5727.519531250000000,cuentas,0.038946792483330,N,0,4.467773437500000,,62,,,,,1
1638594,97,BREF,1/29/2018 10:59:42,BHZ,1/27/2018 17:38:26,,,0.000000000000000,2,27.000000000000000,6310.122558593750000,-3980.917724609375000,cuentas,0.306294322013855,N,0,3.466796875000000,,62,,,,,1
1638595,97,BREF,1/29/2018 11:06:44,BHZ,1/27/2018 17:57:01,,,0.000000000000000,2,21.000000000000000,2272.225097656250000,-1811.857299804687500,cuentas,0.043094631284475,N,0,3.393554687500000,,62,,,,,1
1638596,97,BREF,1/29/2018 11:08:14,BHZ,1/27/2018 22:40:22,,,0.000000000000000,2,14.000000000000000,902.460632324218750,-86.516410827636719,cuentas,0.098383367061615,N,0,6.201171875000000,,62,,,,,1
1638598,97,BREF,1/29/2018 11:09:42,BHZ,1/28/2018 3:15:00,,,0.000000000000000,2,13.000000000000000,508.439941406250000,-263.577850341796875,cuentas,1.737267613410950,N,0,6.250000000000000,,62,,,,,1
1638599,97,BREF,1/29/2018 11:10:02,BHZ,1/28/2018 4:48:00,,,0.000000000000000,2,18.000000000000000,388.759521484375000,-134.967056274414063,cuentas,0.256137281656265,N,0,6.152343750000000,,62,,,,,1
1638600,97,BREF,1/29/2018 11:10:18,BHZ,1/28/2018 5:24:59,,,0.000000000000000,2,17.000000000000000,719.344604492187500,-561.184020996093750,cuentas,0.056670375168324,N,0,2.246093750000000,,62,,,,,1
1638601,97,BREF,1/29/2018 11:10:24,BHZ,1/28/2018 5:32:55,,,0.000000000000000,2,19.000000000000000,1981.661987304687500,-1426.521972656250000,cuentas,0.046670373529196,N,0,3.417968750000000,,62,,,,,1
1638602,97,BREF,1/29/2018 11:10:39,BHZ,1/28/2018 7:01:13,,,0.000000000000000,2,18.000000000000000,903.876770019531250,-615.402587890625000,cuentas,0.823292195796967,N,0,3.320312500000000,,62,,,,,1
1638603,97,BREF,1/29/2018 11:10:56,BHZ,1/28/2018 8:56:49,,,0.000000000000000,2,11.000000000000000,1221.918701171875000,-1036.680908203125000,cuentas,0.295880228281021,N,0,5.175781250000000,,62,,,,,1
1638604,97,BREF,1/29/2018 11:11:15,BHZ,1/28/2018 11:28:16,,,0.000000000000000,2,15.000000000000000,1595.392578125000000,-925.598999023437500,cuentas,0.068996049463749,N,0,4.492187500000000,,62,,,,,1
1638605,97,BREF,1/29/2018 11:11:45,BHZ,1/28/2018 12:49:49,,,0.000000000000000,2,32.000000000000000,1727.779541015625000,-1955.538330078125000,cuentas,0.028351249173284,N,0,3.881835937500000,,62,,,,,1
1638606,97,BREF,1/29/2018 11:12:29,BHZ,1/28/2018 15:44:02,,,0.000000000000000,2,16.000000000000000,1674.532592773437500,-1844.349731445312500,cuentas,0.157483622431755,N,0,4.541015625000000,,62,,,,,1
1638607,97,BREF,1/29/2018 11:13:20,BHZ,1/28/2018 19:45:55,,,0.000000000000000,1,22.000000000000000,1172.254516601562500,-1017.902343750000000,cuentas,0.172273278236389,N,0,3.491210937500000,,62,,,,,1
1638609,97,BREF,1/29/2018 11:13:42,BHZ,1/28/2018 21:57:22,,,0.000000000000000,2,19.000000000000000,1521.099853515625000,-436.593078613281250,cuentas,0.231628373265266,N,0,3.222656250000000,,62,,,,,1
